;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: De Kleine Meierij;;;Naam monteur: M. Gutte;;;;;;
Locatie: De Hooghe Clock appartementen;;;Week: December, 2015;;;;;;
Adres: Klokkenlaan 85, Den Bosch;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;1e verd.;Bij 1219 kantoor;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
2;1e verd.;Bij 1219 kantoor;Watertoevoer;EA;Achter schot;×;Ø15;Knel;
3;2e verd.;Bij 1319 kantoor;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
4;2e verd.;Bij 1319 kantoor;Warmwater toevoer;EA;Achter schot;a;Ø15;Knel;
5;3e verd.;Bij 1419 kantoor;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
6;3e verd.;Bij 1419 kantoor;Warmwater toevoer;EA;Achter schot;a;Ø15;Knel;
7;4e verd.;Bij 1519 kantoor;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
8;4e verd.;Bij 1519 kantoor;Warmwater toevoer;EA;Achter schot;a;Ø15;Knel;
9;5e verd.;Bij 1619 kantoor;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
10;5e verd.;Bij 1619 kantoor;Warmwater toevoer;EA;Achter schot;a;Ø15;Knel;
11;6e verd.;Bij 1719 kantoor;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
12;6e verd.;Bij 1719 kantoor;Warmwater toevoer;EA;Achter schot;a;Ø15;Knel;
13;1e verd.;1201;Koudwater toevoer;EA;Achter schot;a;Ø15;Knel;
14;1e verd.;1201;Warmwater toevoer;EA;Achter schot;a;Ø15;Knel;
15;1e verd.;1203;;;;a;;;
16;1e verd.;1203;;;;a;;;
17;1e verd.;1205 a;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
18;1e verd.;1205 a;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
19;1e verd.;1221;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
20;1e verd.;1221;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
21;1e verd.;1217;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
22;1e verd.;1217;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
23;1e verd.;1207;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
24;1e verd.;1207;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
25;1e verd.;1209;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
26;1e verd.;1209;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
27;1e verd.;1215;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
28;1e verd.;1215;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
29;1e verd.;1211;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
30;1e verd.;1211;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
31;1e verd.;1213;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
32;1e verd.;1213;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
33;2e verd.;1301;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
34;2e verd.;1301;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
35;2e verd.;1303;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
36;2e verd.;1303;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
37;2e verd.;1321;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
38;2e verd.;1321;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
39;2e verd.;1307;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
40;2e verd.;1307;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
41;2e verd.;1317;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
42;2e verd.;1317;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
43;2e verd.;1315;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
44;2e verd.;1315;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
45;2e verd.;1309;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
46;2e verd.;1309;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
47;2e verd.;1311;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
48;2e verd.;1311;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
49;2e verd.;1313;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
50;2e verd.;1313;Warmwater toevoer;EA;Achter luik;a;;;
51;3e verd.;1401;Koudwater toevoer;EA;Achter luik;a;;;
52;3e verd.;1401;Warmwater toevoer;EA;Achter luik;a;;;
53;3e verd.;1403;Koudwater toevoer;EA;Achter luik;a;;;
54;3e verd.;1403;Warmwater toevoer;EA;Achter luik;a;;;
55;3e verd.;1405;Koudwater toevoer;EA;Achter luik;a;;;
56;3e verd.;1405;Warmwater toevoer;EA;Achter luik;a;;;
57;3e verd.;1421;Koudwater toevoer;EA;Achter luik;a;;;
58;3e verd.;1421;Warmwater toevoer;EA;Achter luik;a;;;
59;2e verd.;1305;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
60;2e verd.;1305;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
61;3e verd.;1407;Koudwater toevoer;EA;Achter luik;a;;;
62;3e verd.;1407;Warmwater toevoer;EA;Achter luik;a;;;
63;3e verd.;1417;Koudwater toevoer;EA;Achter luik;a;;;
64;3e verd.;1417;Warmwater toevoer;EA;Achter luik;a;;;
65;3e verd.;1415;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
66;3e verd.;1415;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
67;3e verd.;1409;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
68;3e verd.;1409;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
69;3e verd.;1411;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
70;3e verd.;1411;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
71;3e verd.;1413;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
72;3e verd.;1413;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
73;4e verd.;1501;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
74;4e verd.;1501;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
75;4e verd.;1503;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
76;4e verd.;1503;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
77;4e verd.;1505;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
78;4e verd.;1505;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
79;4e verd.;1521;Koudwater toevoer;EA;Achter luik;a;Ø15;Knel;
80;4e verd.;1521;Warmwater toevoer;EA;Achter luik;a;Ø15;Knel;
