;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: BrabantWonen;;;Naam monteur: Jordi Verhagen;;;;;;
Locatie: Verdistraat 81, Oss;;;Datum: Juni, 2015;;;;;;
;;;Complexnr: 104;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Gang bij 81-15;Brandslanghaspel;EA;achter BSH;a;;;
2;BG;Centrale ruimte;Brandslanghaspel;EA;achter BSH;a;;;
3;BG;Gang bij 81-40;Brandslanghaspel;EA;achter BSH;a;;;
4;BG;Gang bij 81-69;Brandslanghaspel;EA;achter BSH;a;;;
5;BG;Einde gang;Buitenkraan;EA;in kraan;a;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
