;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: BrabantWonen;;;Naam monteur: Jordi Verhagen;;;;;;
Locatie: Van Veldekestraat 60, Oss;;;Datum: Juni, 2015;;;;;;
;;;Complexnr: 106;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Hal 60 c;Brandslanghaspel 0-1;EA;In meterkast;a;Ø22;knel;
2;BG;Hal 60 c;Buitenkraan;EA;In meterkast;a;Ø15;knel;
3;1e verd.;Hal 60 d;Brandslanghaspel 1-1;EA;In meterkast;a;Ø22;knel;
4;BG;Hal 60 e;Buitenkraan;EA;In meterkast;a;Ø15;knel;
5;BG;Hal 60 e;Brandslanghaspel 0-2;EA;In meterkast;a;Ø22;knel;
6;1e verd.;Hal 60 f;Brandslanghaspel 1-2;EA;In meterkast;a;Ø22;knel;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
