;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kemkens;;Naam monteur:;M. Gutte;;;;;Slangenhaspels-water;;
Locatie:;Mariaoord Hoofdgebouw;;Datum:;Week 19, 2015;;;;;Blusdekens;;
Adres:;Vliertwijksestraat 369, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
Hoofdgebouw;;;;;;;;;;;
1;4e verdieping bij lift kamer;Smeba;6 L A/B;Schuim;2012;;;a;;;
2;Luchtbehandeling dak;Smeba;6 L A/B;Schuim;2013;;;a;;;
3;3e verdieping bij lift;Smeba;BSH 30m;Water;2008;2015;38 l/min;a;;;
4;3e verdieping gang achter;Smeba;BSH 30m;Water;2008;2015;38 l/min;a;;;
5;2e verdieping bij lift;Smeba;BSH 30m;Water;2008;2015;38 l/min;a;;;
6;2e verdieping gang achter;Smeba;BSH 30m;Water;2008;2015;38 l/min;a;;;
7;1e verdieping bij lift;Smeba;BSH 30m;Water;2008;2015;40 l/min;a;;;
8;1e verdieping gang achter;Smeba;BSH 30m;Water;2008;2015;40 l/min;a;;;
9;Begane grond bij receptie;Smeba;BSH 30m;Water;2009;2015;38 l/min;a;;;
10;Huiskamer dagbehandeling SM;Smeba;6 L A/B;Schuim;2010;;;a;;;
11;Gang bij huiskamer 1 SM;Smeba;6 L A/B;Schuim;2010;;;a;;;
12;Gang dagopvang;Ajax;BSH 30m;Water;;2015;32 l/min;a;;;
13;Huiskamer 2 bij keuken SM;Smeba;6 L A/B;Schuim;2010;;;a;;;
14;Huiskamer 4 bij keuken SM;Smeba;6 L A/B;Schuim;2010;;;a;;;
15;Bij toiletten;Smeba;BSH 30m;Water;2009;2015;40 l/min;a;;;
16;In activiteitenruimte 2;BCO;EF-S6;Schuim;2015;;;a;;;
17;Restaurant;Ajax;BSH 30m;Water;2005;2015;30 l/min;a;;;
18;Restaurant;Smeba;6 L A/B;Schuim;2013;;;a;;;
19;Ingang restaurant;Smeba;BSH 30m;Water;2005;2015;38 l/min;a;;;
20;Restaurant (buffet);Smeba;6 L F;Vetblusser;2012;;;a;;;
21;Keuken;Smeba;6 L A/B;Schuim;2012;;;a;;;
22;Gang bij afwaskeuken;Saval;BSH 20m;Water;;2015;32 l/min;a;;;
22a;Bij afwaskeuken;Smeba;MF-60;Schuim;2014;;;a;;;
23;Gang tegenover wasserij;Ajax;BSH 30m;Water;1994;2015;34 l/min;a;;;
23a;Wasserij;Smeba;MC-5a;CO2;2013;;;a;;;
23b;Wasserij;Smeba;MC-5a;CO2;2013;;;a;;;
24;Linnenkamer;Ajax;BSH 30m;Water;;2015;32 l/min;a;;;
25;Telefooncentrale kelder;Smeba;6 L A/B;Schuim;2013;;;a;;;
26;Tegenover lift kelder;Smeba;6 L A/B;Schuim;2013;;;a;;;
27;Tegenover magazijn 1;Smeba;BSH 30m;Water;2008;2015;40 l/min;a;;;
28;Tegenover magazijn 2;Smeba;MF-60;Schuim;2013;;;a;;;
29;Tegenover kleedruimte kelder;Smeba;6 L A/B;Schuim;2013;;;a;;;
30;Naast magazijn 9;Smeba;6 L A/B;Schuim;2013;;;a;;;
31;Naast magazijn 8 (medisch archief);Smeba;BSH 30m;Water;2005;2015;40 l/min;a;;;
32;Uitleenmagazijn kelder;Smeba;6 L A/B;Schuim;2013;;;a;;;
33;In stilteruimte;Smeba;6 L A/B;Schuim;2013;;;a;;;
34;Gang bij stilteruimte;Smeba;BSH 20m;Water;2008;2015;38 l/min;a;;;
Buiten;;;;;;;;;;;
35;Bij noodstroom aggregaat;Smeba;6 L A/B;Schuim;2012;;;a;;;
36;Noodaggregaat;Smeba;2 kg BC;CO2;2008;;;a;;;
Sprokkelbos;;;;;;;;;;;
37;Gang naar Sprokkelbos;Smeba;BSH 20m;Water;2007;2015;36 l/min;a;;;
38;Begane grond voor;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
39;Sprokkelbos bij AO1.13;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
40;Bij haspel;Smeba;6 L A/B;Schuim;2013;;;a;;;
41;Sprokkelbos bij AO3.13;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
42;Bij haspel;Smeba;6 L A/B;Schuim;2013;;;a;;;
43;Sprokkelbos bij AO2.09;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
44;Bij haspel;Smeba;6 L A/B;Schuim;2013;;;a;;;
Heeseind;;;;;;;;;;;
45;1e verdieping gang naar Heeseind;Smeba;BSH 20m;Water;2008;2015;40 l/min;a;;;
46;1e verdieping Heeseind voor;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
47;Bij A1.113;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
48;Bij haspel;Smeba;6 L A/B;Schuim;2013;;;a;;;
49;Bij A1.313;Meku;BSH 20m;Water;2007;2015;36 l/min;a;;;
50;Bij haspel;Smeba;6 L A/B;Schuim;2013;;;a;;;
51;Bij A1.209;Meku;BSH 20m;Water;2007;2015;40 l/min;a;;;
52;Bij haspel;Smeba;6 L A/B;Schuim;2013;;;a;;;
53;CV ruimte;Smeba;5 kg BC;CO2;2008;;;a;;;
t Klooster;;;;;;;;;;;
54;Begane grond trap doorgang;Smeba;BSH 30m;Water;2012;2015;36 l/min;a;;;
55;Bij toiletten;Smeba;6 L A/B;Schuim;2011;;;a;;;
56;Trap naar kelder rechts;Minimax;BSH 30m;Water;;2015;36 l/min;a;;;
57;Lift machinekamer in kelder;Smeba;6 L A/B;Schuim;2013;;;a;;;
58;Trap naar kelder links;Smeba;BSH 30m;Water;2012;2015;38 l/min;a;;;
59;Sacristie;Smeba;BSH 30m;Water;2012;2015;36 l/min;a;;;
60;Sacristie;Smeba;6 L A/B;Schuim;2011;;;a;;;
61;1e verdieping trap voor;Smeba;BSH 30m;Water;2012;2015;36 l/min;a;;;
62;1e verdieping trap achter rechts;Smeba;BSH 30m;Water;2007;2015;34 l/min;a;;;
63;1e verdieping trap achter links;Ajax;BSH 30m;Water;;2015;34 l/min;a;;;
64;2e verdieping trap achter;Smeba;BSH 30m;Water;2008;2015;34 l/min;a;;;
65;CV ruimte 2e verd.;Saval;6 L A/B;Schuim;2014;;;a;;;
66;2e verdieping trap voor;Smeba;BSH 30m;Water;2012;2015;34 l/min;a;;;
67;Burchtzaal;Smeba;6 L A/B;Schuim;2013;;;a;;;
68;Burchtzaal;Smeba;6 L A/B;Schuim;2010;;;a;;;
69;Burchtzaal;Smeba;6 L A/B;Schuim;2010;;;a;;;
Kattenbosch;;;;;;;;;;;
70;Gang naar Kattenbosch;Smeba;BSH 20m;Water;2012;2015;38 l/min;a;;;
71;Gang begane grond;Smeba;BSH 20m;Water;2008;2015;36 l/min;a;;;
72;Gang 1;Smeba;6 L A/B;Schuim;2013;;;a;;;
73;Gang 1;Smeba;BSH 20m;Water;2008;2015;32 l/min;a;;;
74;Gang 2;Smeba;6 L A/B;Schuim;2013;;;a;;;
75;Gang 2;Smeba;BSH 20m;Water;2008;2015;34 l/min;a;;;
76;Gang 3;Smeba;6 L A/B;Schuim;2013;;;a;;;
77;Gang 3;Smeba;BSH 20m;Water;2008;2015;34 l/min;a;;;
78;CV ruimte 1e verd.;Smeba;5kg BC;CO2;2008;;;a;;;
Paviljoen B Wamburg begane grond;;;;;;;;;;;
79;Gang bij pleintje;Smeba;BSH 20m;Water;2008;2015;40 l/min;a;;;
80;Gang voor;Smeba;BSH 20m;Water;2008;2015;40 l/min;a;;;
81;Gang 1;Smeba;BSH 20m;Water;2008;2015;38 l/min;a;;;
82;Gang 1;Smeba;6 L A/B;Schuim;2013;;;a;;;
83;Gang 2;Smeba;BSH 20m;Water;2008;2051;36 l/min;a;;;
84;Gang 2;Smeba;6 L A/B;Schuim;2013;;;a;;;
85;Gang 3;Smeba;BSH 20m;Water;2008;2015;38 l/min;a;;;
86;Gang 3;Smeba;6 L A/B;Schuim;2013;;;a;;;
Paviljoen B Krommenhoek 1e verdieping;;;;;;;;;;;
87;Gang voor;Smeba;BSH 20m;Water;2008;2015;32 l/min;a;;;
88;Gang 1;Smeba;BSH 20m;Water;2008;2015;36 l/min;a;;;
89;Gang 1;Smeba;6 L A/B;Schuim;2013;;;a;;;
90;Gang 2;Smeba;BSH 20m;Water;2008;2015;36 l/min;a;;;
91;Gang 2;Smeba;6 L A/B;Schuim;2013;;;a;;;
92;Gang 3;Smeba;BSH 20m;Water;2007;2015;36 l/min;a;;;
93;Gang 3;Smeba;6 L A/B;Schuim;2013;;;a;;;
94;CV op 2e verdieping;Smeba;5kg BC;CO2;2008;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
