;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: BrabantWonen;;;Naam monteur: John Nederkoorn;;;;;;
Locatie: Odendael;;;Datum: week 4 2015;;;;;;
Adres: Odendael 1, Sint-Oedenrode;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
ODC 0.1;BG;hal t.o. winkel;BSH ODC 0.1 + 1.1;EA;;in plafond 006;a;Ø28;CAP
ODC 0.2;BG;gang bij biljart;BSH ODC 0.2;EA;;in plafond BSH;a;Ø22;knel
ODC 0.3;BG;gang bij keuken;BSH ODC 0.3 + 1.4;RAM EA;;in plafond spoelkeuken 023;a;Ø28;knel
ODC 0.4;BG;gang bij zelfservice;BSH ODC 0.4;EA;;boven koelcel keuken;a;Ø22;knel
ODC 0.5;BG;bar-restaurant;BSH ODC 0.5;EA;;in plafond hal;a;Ø22;knel
6;BG;buitenkraan bij winkel;vv buitenkraan;EA;;in plafond ruimte 05;a;Ø15;knel
7;BG;buitenkraan bij ruimte 0.08;vv buitenkraan;EA;;in plafond ruimte 006;a;Ø15;knel
8;BG;buitenkraan gang noord;vv buitenkraan;EA;;in plafond naar NRD;a;Ø15;knel
9;BG;buitenkraan gang zuid;vv buitenkraan;EA;;in plafond naar ZD;a;Ø15;knel
NRD 0.1;BG;gang bij ruimte 040;BSH NRD 0.1;RAM EA;;in plafond BSH;a;Ø22;knel
NRD 0.2;BG;gang bij ruimte 072;BSH NRD 0.2;RAM EA;;in plafond bij 074;a;Ø22;knel
NRD 0.3;BG;gang bij ruimte 080;BSH NRD 0.3;EA;;in plafond bij 080;a;Ø22;knel
NRD 0.4;BG;gang bij ruimte 098;BSH NRD 0.4;RAM EA;;in plafond bij 098;a;Ø22;knel
NRD 0.5;BG;hal huisartsen;BSH NRD 0.5;RAM EA;;in plafond boven BSH;a;Ø22;knel
NRD 0.6;BG;gang bij fysio;BSH NRD 0.6;RAM EA;;in plafond boven BSH;a;Ø22;knel
NRD 0.7;BG;gang bij wasserij;BSH NRD 0.7;EA;;in plafond gang bij 0148;a;Ø22;knel
NRD 0.8;BG;gang bij KDV;BSH NRD 0.8;RAM EA;;in plafond bij BSH NRD 0.8;a;Ø22;knel
ZD 0.1;BG;gang bij PG kamer 035;BSH ZD 0.1;RAM EA;;in plafond bij BSH ;a;Ø22;knel
ZD 0.2;BG;gang bij PG ruimte 043;BSH ZD 0.2;RAM EA;;in plafond bij ruimte 043;a;Ø22;knel
ZD 0.3;BG;gang bij PG ruimte 073;BSH ZD 0.3 + 1.3 + 2.3 + 3.3;RAM EA;;in plafond bij ruimte 073;a;Ø28;knel
ZD 0.4;BG;gang bij PG ruimte 087;BSH ZD 0.4;RAM EA;;in plafond bij ruimte 087;a;Ø22;knel
ZD 0.5;BG;gang bij PG ruimte 091;BSH ZD 0.5;RAM EA;;in plafond bij ruimte 0105;a;Ø22;knel
ZD 0.6;BG;gang bij Palatijn;BSH ZD 0.6;RAM EA;;in plafond bij kamer 0111;a;Ø22;knel
ZD 0.7;BG;gang bij PG ruimte 0133;BSH ZD 0.7;RAM EA;;in plafond bij kamer 0133;a;Ø22;knel
ZD 0.8;BG;gang bij PG ruimte 0141;BSH ZD 0.8;RAM EA;;in plafond bij kamer 0141;a;Ø22;knel
ODC 1.2;1e verd.;gang bij ruimte 148;BSH ODC 1.2;EA;;in plafond in wachtruimte 012;a;Ø22;knel
ODC 1.3;1e verd.;gang bij ruimte 152;BSH ODC 1.3;EA;;in plafond boven biljart;a;Ø22;knel
ODC 1.5;1e verd.;gang bij ruimte 153;BSH ODC 1.5;EA;;in plafond bij kassa;a;Ø22;knel
NRD 1.1;1e verd.;gang bij kamer 104;BSH NRD 1.1 + 2.1 + 3.1;RAM EA;;in plafond bij ruimte 044;a;Ø28;knel
NRD 1.2;1e verd.;gang bij kamer 106;BSH NRD 1.2 + 2.2 + 3.2;EA;;in plafond bij ruimte 076;a;Ø28;knel
NRD 1.3;1e verd.;gang bij kamer 118;BSH NRD 1.3 + 2.3 + 3.3;EA;;in plafond bij ruimte 096;a;Ø28;knel
NRD 1.4;1e verd.;gang bij kamer 120;BSH NRD 1.4 + 2.4 + 3.4;RAM EA;;in plafond bij ruimte receptie;a;Ø28;knel
NRD 1.5;1e verd.;gang bij kamer 132;BSH NRD 1.5 + 2.5 + 3.5;EA;;in plafond bij ruimte 0156;a;Ø28;knel
NRD 1.6;1e verd.;gang bij kamer 136;BSH NRD 1.6 + 2.6 + 3.6;EA;;in plafond bij KDV 0158;a;Ø28;knel
ZD 1.1;1e verd.;gang bij kamer 101;BSH ZD 1.1 + 2.1 + 3.1;RAM EA;;in plafond bij ruimte 035;a;Ø28;knel
ZD 1.2;1e verd.;gang bij kamer 105;BSH ZD 1.2 + 2.2 + 3.2;RAM EA;;in plafond bij ruimte 053;a;Ø28;knel
ZD 1.4;1e verd.;gang bij kamer 121;BSH ZD 1.4 + 2.4 + 3.4;RAM EA;;in plafond bij ruimte 087;a;Ø28;knel
ZD 1.5;1e verd.;gang bij kamer 127;BSH ZD 1.5 + 2.5 + 3.5;RAM EA;;in plafond bij ruimte 0127;a;Ø28;knel
ZD 1.6;1e;gang bij kamer 137;BSH ZD 1.6 + 2.6 + 3.6;RAM EA;;in plafond bij ruimte 0145;a;Ø28;knel
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
