;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Fundis;Naam monteur: ;J Nederkoorn;;;;;
Locatie:;;Vivaldi;Week: ;November, 2015;;;;;
Adres: ;;Brechtzijde 45, Zoetermeer;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
56;2e;Keuken Prunushof 1 4E 202;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
57;2e;Keuken Prunushof 2 4E 201;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
58;2e;Keuken Lindehof 1 4B 202;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
59;2e;Keuken Lindehof 2 4B 201;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
60;2e;Pantry Kantoor;Koffieautomaat;EA;Naast automaat;a;3/4'';Schroef;
61;2e;Wasruimte 4B 3N;Wasmachine KW;EA;Achter Machine;a;3/4'';Schroef;
62;2e;Wasruimte 4B 3N;Wasmachine WW;EA;Achter Machine;a;3/4'';Schroef;
63;2e;Keuken zonnebloemhof 1 4C 201;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
64;2e;Keuken zonnebloemhof 2 4C 202;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
65;2e;Gang bij 4C 106;BSH;EA;;a;;;
66;2e;Keuken Clematishof 2 4A 201;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
67;2e;Keuken Clematishiof 2 4A 202;Vaatwasser;EA;In Keukenkast;a;3/4'';Schroef;
68;2e;Gang bij 4A 308;BSH;EA;;a;;;
69;2e;Tech. Ruimte 4A 203;CV Vulkraan;RAM EA;Tegen Plafond;a;ø22;Knel;
70;2e;Tech. Ruimte 4A 203;CV Vulkraan;CA;In Tech. Ruimte;a;ø15;Knel;
71;3e;Tech. Ruimte;WW Circulatieleiding;EA;In Tech. Ruimte;X;2'';Schroef;
72;3e;Tech. Ruimte;CV Vulkraan;RAM EA;Tegen Plafond;a;ø15;Knel;
73;3e;Tech. Ruimte;CV Vulkraan;CA;In Tech. Ruimte;a;1/2'';Schroef;
74;3e;Tech. Ruimte;Voeding KW;EA;In Tech. Ruimte;a;2'';Schroef;
75;3e;Tech. Ruimte;Voeding TSA;EA;In Tech. Ruimte;a;2'';Schroef;
76;BG;Terras Narcishof 1-2;Gevelkraan;EA;;a;;;
77;BG;Terras Annemoon;Gevelkraan;EA;;a;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
