;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Waterschap Aa en Maas;;;Naam monteur: J. Nederkoorn;;;;;;
Locatie: RWZI Vinkel;;;Week 28, 2015;;;;;;
Adres: Brugstraat 86, Vinkel;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;B.G.;Technische ruimte;CV Vulkraan;CA;Naast boiler;a;Ø1/2";Schroef;
2;B.G.;Technische ruimte;Boiler;EA;Onder boiler;a;Ø15;Knel;
3;B.G.;Kleedruimte douche;Spoelautomaat kw;EB;Onder kraan;a;1/2";Schroef;
4;B.G.;Kleedruimte douche;Spoelautomaat ww;EB;Onder kraan;a;1/2";Schroef;
5;B.G.;Werkplaats;Buitenkraan;RAM EA;Tegen plafond;a;Ø15;Knel;
Keerklep:;;Opmerking:;;;;;;;
;;Wasbak werkplaats RAM EA plaatsen t.b.v. breaktank.;;;;;;;
