;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: ;;Wienerberger;Naam monteur: ;J Nederkoorn;;;;;
Locatie:;;Steenfabriek Zennewijnen;Datum :;Oktober, 2015;;;;;
Adres: ;;Waalbandijk 18, Zennewijnen;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Kantine;Vaatwasser;EA;In Keukenkast;a;ø15;Knel;
2;BG;Portaal Toilet;Koffie automaat;EA;Naast automaat;a;ø15;Knel;
3;BG;Portaal Toilet;Waterkoeler;EA;Naast koeler;a;ø15;Knel;
4;BG;Kleedruimte;Compressor;BA;Tegen zijmuur;a;ø28;Knel;
5;;Bedieningsruimte;Wasbak;EA;Onder wasbak;a;ø15;Knel;
;;;;;;;;;
;;Kantoor;;;;;;;
6;BG;Keuken;Koffie automaat;EA;Bij automaat;a;ø15;Knel;
7;BG;Keuken;Boiler;EA;In Keukenkast;a;ø15;Knel;
8;BG;Gang;BSH 71;EA;Boven BSH;a;ø22;Knel;
9;BG;Gang;BSH 69;EA;In Plafond;a;ø22;Knel;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
