;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;VEGA Oss;;Naam monteur:;John Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;VEGA ;;Datum:;1-19-2015;;;;;Blusdekens;;
Adres:;Lauwersmeer 9;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;hal kantoor BG;Saval;BSH 20 m;water;2002;2011;40 l/min;a;;;
2;gang 1e verd;Saval;BSH 20 m;water;2002;2011;34 l/min;a;;;
3;gang 2e verd;Saval;BSH 20 m;water;2002;2011;36 l/min;a;;;
4;hal 1 links;Ajax;BSH 20 m;water;2005;2011;42 l/min;a;;;
5;hal 1 bij trap magazijn;Pyrene;PG 9;poeder;2006;;;a;;;
6;kantine BG;Pyrene;PG 9;poeder;2006;;;a;;;
7;hal 1 midden;Pyrene;PG 9;poeder;2006;;;a;;;
8;hal 1 midden;Pyrene;PG 9;poeder;2006;;;a;;;
9;hal 1 midden;Pyrene;PG 9;poeder;2006;;;a;;;
10;hal 1 rechts;Pyrene;PG 9;poeder;2006;;;a;;;
11;hal 1 rechts;Ajax;BSH 20 m;water;2005;2011;40 l/min;a;;;
12;elektro ruimte;Pyrene;PG 9;poeder;2006;;;a;;;
13;hal 2 links;Saval;BSH 25 m;water;2002;2011;36 l/min;a;;;
14;hal 2 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
15;hal 2 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
16;hal 2 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
17;hal 2 slijphoek;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
18;hal 2 rechts;Saval;BSH 25 m;water;2002;2011;40 l/min;a;;;
19;kantoor hal 2 BG;Ajax;BSH 25 m;water;2007;2013;40 l/min;a;;;
20;kantoor hal 2 1e verd;Ajax;BSH 25 m;water;2007;2013;32 l/min;a;;;
21;kantoor hal 3 BG;Ajax;BSH 20 m;water;2011;2011;40 l/min;a;;;
22;kantoor hal 3 1e verd;Ajax;BSH 20 m;water;2011;2011;36 l/min;a;;;
23;kantoor hal 3 2e verd;Ajax;BSH 20 m;water;2011;2011;32 l/min;a;;;
24;hal 3 links;Blus-design;BSH 30 m;water;2011;2011;36 l/min;a;;;
25;hal 3 links;Blus-design;BSH 30 m;water;2011;2011;32 l/min;a;;;
26;hal 3 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
27;hal 3 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
28;hal 3 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
29;hal 3 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
30;hal 3 midden;Jaru;Jaru 6 kg;poeder;2010;;;a;;;
31;hal 3 rechts;Blus-design;BSH 30 m;water;2011;2011;36 l/min;a;;;
32;hal 3 rechts;Blus-design;BSH 30 m;water;2010;2011;32 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
