;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Kleine Meierij;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Annenborch;;Datum:;6-1-2015;;;;;Blusdekens;;
Adres:;De Hoef 100, Rosmalen;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Parkeerkelder E;Ajax;BSH 30 m;Water;2011;;32 l/min;a;;;
2;Parkeerkelder CA;Ajax;BSH 30 m;Water;2011;;32 l/min;a;;;
3;Parkeerkelder D;Ajax;BSH 30 m;Water;2011;;32 l/min;a;;;
4;Parkeerkelder B;Ajax;BSH 30 m;Water;2011;;40 l/min;a;;;
5;Kelder techn B;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
6;Gang souterain;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
7;Ontmoetingsruimte;Ajax;BSH 20 m;Water;2011;2015;32 l/min;a;;;
8;Wachtruimte JBZ;Ajax;BSH 25 m;Water;2012;;24 l/min;a;;;
9;In KDV F patio;Ajax;BSH 20 m;Water;2011;;26 l/min;a;;;
10;Gang bij spoelkeuken;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
11;In restaurant BLF;Ajax;BSH 20 m;Water;2011;;36 l/min;a;Straalpijphouder niet gemonteerd (2 moertjes ontbreken);;
13;Wachtruimte JBZ;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
14;Ingang JBZ BG;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
15;Bij kamer 6 BG;Ajax;BSH 20 m;Water;2011;2015;34 l/min;a;;;
16;Bij kamer 12 1e verd;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
17;Bij kamer 32 2e verd;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
18;Bij kamer 52 3e verd;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
19;Bij kamer 26 1e verd;Ajax;BSH 20 m;Water;2011;;44 l/min;a;;;
20;Bij kamer 44 2e verd;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
21;Bij kamer 68 3e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
22;Bij kamer 84 4e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
23;Bij kamer 88 4e verd;Ajax;BSH 20 m;Water;2011;;40 l/min;a;;;
24;Kamer 20 1e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
25;Bij kamer 14 PG;Ajax;BSH 20 m;Water;2011;;44 l/min;a;;;
26;Bij kamer BG 48 PG;Ajax;BSH 20 m;Water;2011;;40 l/min;a;;;
27;Bij kamer 6 BG;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
28;Hal ingang PG;Ajax;BSH 20 m;Water;2011;;44 l/min;a;;;
29;Bij kapsalon 1e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
30;Gang 1e verd C;Ajax;BSH 20 m;Water;2011;;40 l/min;a;;;
31;Bij kamer 186 1e verd;Ajax;BSH 20 m;Water;2011;;40 l/min;a;;;
32;Bij kamer 180 1e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;kraan opent niet helemaal;;
32a;Bij kamer 166  BG;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
33;Traphuis 2e verd CA;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
34;Bij kamer 116 2e verd;Ajax;BSH 20 m;Water;2011;;40 l/min;a;;;
35;Bij kamer 204 2e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
36;Bij kamer 198 2e verd;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
37;Bij kamer 146 3e verd;Ajax;BSH 20 m;Water;2011;;44 l/min;a;;;
38;Bij kamer 224 3e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
39;Bij kamer 218 3e verd;Ajax;BSH 20 m;Water;2011;;40 l/min;a;;;
40;Bij kamer 158 4e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
41;Gang bij ketelhuis4e;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
42;Gang bij kantoren C;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
43;Bij kamer 132 2e verd;Ajax;BSH 20 m;Water;2011;;44 l/min;a;;;
44;Bij kamer 240 BG D;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
45;Bij kamer 246 1e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
46;Bij kamer 250 2e verd;Ajax;BSH 20 m;Water;2011;;36 l/min;a;;;
47;Bij kamer 256 3e verd;Ajax;BSH 20 m;Water;2011;;32 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
