;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Roost 8 en 10;;;Datum: Oktober, 2015;;;;;;
Adres: Veldhoven;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;bg;keuken;vaatwasser;EA;;;JA;1/2;schroef
2;1e;cv ruimte;vulkraan;CA;;;JA;3/4;schroef
3;1e;cv ruimte;circulatieleiding;EA;;;JA;22;knel
4;1e;cv ruimte;inlaat combi;EA;;;JA;22;knel
5;bg;wasruimte;wm;EA;;;JA;1/2;schroef
6;bg;roost 10 buiten voor;buitenkraan;EA;;;JA;15;knel
7;bg;roost 10 buiten achter;buitenkraan;EA;;;JA;15;knel
8;bg;roost 8 buiten voor;buitenkraan;EA;;;JA;15;knel
9;bg;roost 8 buiten achter;buitenkraan;EA;;;JA;15;knel
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking;;;;;;;
;;;;;;;;;
