;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;SCW;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;De Vier Gravinnen;;Datum:;7-1-2015;;;;;Blusdekens;;
Adres:;Tiel;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
0-01;Bij hal ingang;Ajax;B.S.H. 30m;Water;2010;2015;24 l/min;a;;;
0-02;Gang theeroom;Ajax;B.S.H. 30m;Water;2010;2015;28 l/min;a;;;
0-02a;Gang bij theeroom;Ajax;GP - 6;Poeder;2010;;;a;;;
0-01a;Keuken;Ajax;KA - 5;CO2;2003;;;r;;;
9;Huisartsen praktijk;Ajax;B.S.H. 30m;Water;2010;2015;28 l/min;a;;;
8;Stichting mozaiek;Ajax;B.S.H. 20m;Water;2011;;24 l/min;a;;;
7;Kinderdagverblijf;Ajax;B.S.H. 30m;Water;2010;2015;28 l/min;a;;;
0.07a;Prima CARE;Ajax;B.S.H. 20m;Water;2012;;28 l/min;a;;;
6;P.G. bij kamer 014;Ajax;B.S.H. 30m;Water;2010;2015;24 l/min;a;;;
0.06a;P.G. bij kamer 014;Ajax;GP - 6;Poeder;2010;;;a;;;
5;P.G. bij kamer 025;Ajax;B.S.H. 30m;Water;2010;2015;26 l/min;a;;;
0.05a;P.G. bij kamer 025;Ajax;GP - 6;Poeder;2010;;;a;;;
4;P.G. bij kamer 034;Ajax;B.S.H. 30m;Water;2010;;;r;;;
0.04a;P.G. bij kamer 034;Ajax;GP - 6;Poeder;2010;;;a;;;
k-1;In kelder T.D. ;Ajax;ES - 6 ;Schuim;2009;;;a;;;
1-01;Bij kamer 42;Ajax;B.S.H. 30m;Water;2010;2015;32 l/min;a;;;
1-01a;Bij kamer 42;Ajax;GP - 6;Poeder;2010;;;a;;;
1-02;Bij kamer 60;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
1-02a;Bij kamer 60;Ajax;GP - 6;Poeder;2010;;;a;;;
1-03;Bij kamer 70;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
1-03a;Bij kamer 70;Ajax;GP - 6;Poeder;2010;;;a;;;
1-04;Bij kamer 84;Ajax;B.S.H. 20m;Water;2010;2015;32 l/min;a;;;
1-04a;Bij kamer 84;Ajax;GP - 6;Poeder;2010;;;a;;;
1-05;Bij kamer 41;Ajax;B.S.H. 20m;Water;2010;2015;40 l/min;a;;;
1-05a;Bij kamer 41;Ajax;GP - 6;Poeder;2010;;;a;;;
1-06;Bij kamer 31;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
1-06a;Bij kamer 31;Ajax;GP - 6;Poeder;2010;;;a;;;
1-07;Bij kamer 25;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
1-07a;Bij kamer 25;Ajax;GP - 6;Poeder;2010;;;a;;;
1-08;Bij kamer 13;Ajax;B.S.H. 20m;Water;2010;2015;32 l/min;a;;;
1-08a;Bij kamer 13;Ajax;GP - 6;Poeder;2010;;;a;;;
1-09;Bij kamer 1;Ajax;B.S.H. 20m;Water;2010;2015;40 l/min;a;;;
1-09a;Bij kamer 1;Ajax;GP - 6;Poeder;2010;;;a;;;
1-10;Bij kamer 38;Ajax;B.S.H. 30m;Water;2010;2015;38 l/min;a;;;
1-10a;Bij kamer 38;Ajax;GP - 6;Poeder;2010;;;a;;;
201;Bij kamer 110;Ajax;B.S.H. 30m;Water;2010;2015;36 l/min;a;;;
2.01a;Bij kamer 110;Ajax;GP - 6;Poeder;2010;;;a;;;
202;Bij kamer 122;Ajax;B.S.H. 20m;Water;2010;2015;38 l/min;a;;;
2.02a;Bij kamer 122;Ajax;GP - 6;Poeder;2010;;;a;;;
203;Bij kamer 132;Ajax;B.S.H. 20m;Water;2010;2015;32 l/min;a;;;
2.03a;Bij kamer 132;Ajax;GP - 6;Poeder;2010;;;a;;;
204;Bij kamer 142;Ajax;B.S.H. 20m;Water;2010;2015;28 l/min;a;;;
2.04a;Bij kamer 142;Ajax;GP - 6;Poeder;2010;;;a;;;
205;Bij kamer 89;Ajax;B.S.H. 20m;Water;2010;2015;30 l/min;a;;;
2.05a;Bij kamer 89;Ajax;GP - 6;Poeder;2010;;;a;;;
206;Bij kamer 79;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
2.06a;Bij kamer 79;Ajax;GP - 6;Poeder;2010;;;a;;;
207;Bij kamer 73;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
2.07a;Bij kamer 73;Ajax;GP - 6;Poeder;2010;;;a;;;
208;Bij kamer 61;Ajax;B.S.H. 20m;Water;2010;2015;28 l/min;a;;;
2.08a;Bij kamer 61;Ajax;GP - 6;Poeder;2010;;;a;;;
209;Bij kamer 49;Ajax;B.S.H. 20m;Water;2010;2015;38 l/min;a;;;
2.09a;Bij kamer 49;Ajax;GP - 6;Poeder;2010;;;a;;;
210;Bij kamer 106;Ajax;B.S.H. 30m;Water;2010;2015;36 l/min;a;;;
2.10a;Bij kamer 106;Ajax;GP - 6;Poeder;2010;;;a;;;
301;Bij kamer 166;Ajax;B.S.H. 30m;Water;2010;2015;32 l/min;a;;;
3.01a;Bij kamer 166;Ajax;GP - 6;Poeder;2010;;;a;;;
302;Bij kamer 178;Ajax;B.S.H. 20m;Water;2010;2015;28 l/min;a;;;
3.02a;Bij kamer 178;Ajax;GP - 6;Poeder;2010;;;a;;;
303;Bij kamer 186;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
3.03a;Bij kamer 186;Ajax;GP - 6;Poeder;2010;;;a;;;
304;Bij kamer 131;Ajax;B.S.H. 20m;Water;2010;2015;28 l/min;a;;;
3.04a;Bij kamer 131;Ajax;GP - 6;Poeder;2010;;;a;;;
305;Bij kamer 125;Ajax;B.S.H. 20m;Water;2010;2015;40 l/min;a;;;
3.05a;Bij kamer 125;Ajax;GP - 6;Poeder;2010;;;a;;;
306;Bij kamer 109;Ajax;B.S.H. 20m;Water;2010;2015;32 l/min;a;;;
3.06a;Bij kamer 109;Ajax;GP - 6;Poeder;2010;;;a;;;
307;Bij kamer 97;Ajax;B.S.H. 20m;Water;2010;2015;26 l/min;a;;;
3.07a;Bij kamer 97;Ajax;GP - 6;Poeder;2010;;;a;;;
308;Bij kamer 162;Ajax;B.S.H. 20m;Water;2010;2015;36 l/min;a;;;
3.08a;Bij kamer 162;Ajax;GP - 6;Poeder;2010;;;a;;;
401;Bij kamer 192;Ajax;B.S.H. 30m;Water;2010;2015;32 l/min;a;;;
4.01a;Bij kamer 192;Ajax;GP - 6;Poeder;2010;;;a;;;
402;Bij kamer 204;Ajax;B.S.H. 20m;Water;2010;2015;28 l/min;a;;;
4.02a;Bij kamer 204;Ajax;GP - 6;Poeder;2010;;;a;;;
403;Bij kamer 212;Ajax;B.S.H. 20m;Water;2010;2015;28 l/min;a;;;
4.03a;Bij kamer 212;Ajax;GP - 6;Poeder;2010;;;a;;;
501;Bij kamer 218;Ajax;B.S.H. 30m;Water;2010;2015;36 l/min;a;;;
5.01a;Bij kamer 218;Ajax;GP - 6;Poeder;2010;;;a;;;
601;Bij kamer 224;Ajax;B.S.H. 30m;Water;2010;2015;28 l/min;a;;;
6.01a;Bij kamer 224;Ajax;GP - 6;Poeder;2010;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
