;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Brabant Wonen;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;De Ruwaard;;Datum:;Week 12 2015;;;;;Blusdekens;;
Adres:;Ministershof 1, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
K.01;Gang kelder;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
K.02;Gang kelder;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
K.03;Gang kelder;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
K.04;Werkplaats Technische Dienst;Uro Flame;EFS 9;Schuim;2015;;;a;;;
1;Gang bij nr. 16;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
2;Gang bij nr. 15;Ajax;BSH 20m;Water;1994;2015;42 l/min;a;;;
3;Hal bij lift begane grond;Uro Flame;BSH 20m;Water;2013;2015;42 l/min;a;;;
0.03a;Hal bij lift begane grond;BCO;EFS 6;Schuim;2013;;;a;;;
0.03b;Spoelkeuken;BCO;EFS 6;Schuim;2013;;;a;;;
0.03c;Keuken;BCO;EWCS 6;Wet chemical;2015;;;a;;;
4;Gang bij nr. 9;Uro Flame;BSH 20m;Water;2014;2015;44 l/min;a;;;
5;Gang bij nr. 6;Uro Flame;BSH 20m;Water;2013;2015;42 l/min;a;;;
6;Gang bij nr. 16;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
7;Gang bij nr. 10;Uro Flame;BSH 20m;Water;2013;2015;42 l/min;a;;;
101;Gang bij nr. 120;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
102;Gang bij nr. 115;Ajax;BSH 20m;Water;1994;2015;40 l/min;a;;;
103;Gang bij huiskamer 2;Ajax;BSH 20m;Water;1994;2015;40 l/min;a;;;
104;Gang bij nr. 109;Uro Flame;BSH 20m;Water;2013;2015;42 l/min;a;;;
105;Gang bij kamer nr. 106;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
106;Gang bij aanleunwoning 34;Uro Flame;BSH 20m;Water;2013;2015;44 l/min;a;;;
107;Gang bij aanleunwoning 26;Uro Flame;BSH 20m;Water;2013;2015;44 l/min;a;;;
201;Gang bij kamer nr. 224;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
202;Gang bij kamer nr. 219;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
203;Gang bij kamer nr. 217;Uro Flame;BSH 20m;Water;2013;2015;40 l/min;a;;;
2.03a;Gang personeelsruimte;BCO;EFS 6;Schuim;2015;;;a;;;
204;Gang bij kamer nr. 214;Ajax;BSH 20m;Water;1994;2015;40 l/min;a;;;
205;Gang bij kamer nr. 209;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
206;Gang bij kamer nr. 206;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
207;Gang bij aanleunwoning 52;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
208;Gang bij aanleunwoning 44;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
301;Gang bij kamer nr. 23;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
302;Gang bij kamer nr. 777;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
303;Gang bij kamer nr. 11;Uro Flame;BSH 20m;Water;2013;2015;38 l/min;a;;;
304;Gang bij kamer nr. 5;Uro Flame;BSH 20m;Water;2013;2015;36 l/min;a;;;
305;Gang bij aanleunwoning 70;Uro Flame;BSH 20m;Water;2013;2015;36 l/min;a;;;
306;Gang bij aanleunwoning 62;Uro Flame;BSH 20m;Water;2013;2015;34 l/min;a;;;
401;Gang bij kamer nr. 51;Ajax;BSH 20m;Water;1994;2015;36 l/min;a;;;
402;Gang bij kamer nr. 888;Uro Flame;BSH 20m;Water;2013;2015;36 l/min;a;;;
403;Gang bij kamer nr. 39;Uro Flame;BSH 20m;Water;2013;2015;36 l/min;a;;;
404;Gang bij kamer nr. 33;Ajax;BSH 20m;Water;1994;2015;38 l/min;a;;;
405;Gang bij aanleunwoning 86;AURO;BSH 20m;Water;2013;2015;36 l/min;a;;;
406;Gang bij aanleunwoning 80;Ajax;BSH 20m;Water;1994;2015;34 l/min;a;;;
501;Gang bij kamer nr. 77;Uro Flame;BSH 20m;Water;2013;2015;34 l/min;a;;;
502;Gang bij logeerkamer;Ajax;BSH 20m;Water;1994;2015;36 l/min;a;;;
503;Gang bij kamer 67;Uro Flame;BSH 20m;Water;2013;2015;32 l/min;a;;;
504;Gang bij kamer 61;Ajax;BSH 20m;Water;1994;2015;32 l/min;a;;;
5.04a;Ketelhuis;BCO;EFS 6;Schuim;2013;;;a;;;
5.04a1;Ketelhuis;BCO;EFS 6;Schuim;2013;;;a;;;
5.04a2;Ketelhuis;BCO;EFS 6;Schuim;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
