;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;BrabantWonen;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Sterrebos;;Datum:;5-12-2015;;;;;Blusdekens;;
Adres:;Sterrebos 62, Oss;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
0-1;De Spil;Saval;BSH 25 m;Water;;2015;44 l/min;a;;;
0-1b;De Spil keuken;Saval;Ak5;CO2;2006;;;a;;;
0-1a;Ingang de Spil;BCO;EC5;CO2;2013;;;a;;;
0-1c;T.D. ruimte spil;BCO;EFS6;Schuim;2015;;;a;;;
0-2;Bij huisnummer: 65;Uro-Flame;BSH 25 m;Water;2013;2015;44 l/min;a;;;
0-2a;Wasserette;Saval;B6C;Schuim;2006;;;a;;;
0-2b;5B1 Onderstation;Saval;Ak5;CO2;2006;;;a;;;
0-2c;Wijkpunt begane grond;BCO;EWCS 6;Wet chemical;2015;;;a;;;
0-3;Bij huisnummer: 75;Saval;BSH 25 m;Water;;2015;42 l/min;a;;;
0-3a;Berging nr 74;Ajax;DU6E;Poeder;1999;;;a;;;
0-3b;Stroom verdeelk.;Saval;Ak5;CO2;2006;;;a;;;
0-4;Bij huisnummer: 060;Saval;BSH 20 m;Water;1985;2015;42 l/min;a;;;
0-4b;Werkplaats T.D.;BCO;EFS6;Schuim;2015;;;a;;;
0-5;Bij huisnummer: 086;Saval;BSH 20 m;Water;1985;2015;48 l/min;a;;;
0-5a;SB2 Onderstation;Saval;Ak5;CO2;2001;;;a;;;
0-6;Bij huisnummer: 94;Saval;BSH 20 m;Water;1985;2015;46 l/min;a;;;
0-7;Fietsenberging;Saval;BSH 20 m;Water;1985;2015;42 l/min;a;;;
1-1;Bij huisnummer: 165;Saval;BSH 25 m;Water;;2015;44 l/min;a;;;
1-2;Bij huisnummer: 175;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
1-3;Bij huisnummer: 150;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
1-4;Bij huisnummer: 158;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
1-5;Bij huisnummer: 186;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
1-6;Bij huisnummer: 194;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
2-1;Bij huisnummer: 265;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
2-2;Bij huisnummer: 275;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
2-3;Bij huisnummer: 250;Saval;BSH 20 m;Water;1985;2015;42 l/min;a;;;
2-4;Bij huisnummer: 258;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
2-5;Bij huisnummer: 286;Saval;BSH 20 m;Water;1985;2015;42 l/min;a;;;
2-6;Bij huisnummer: 294;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
3-1;Bij huisnummer: 365;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
3-2;Bij huisnummer: 375;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
3-3;Bij huisnummer: 350;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
3-4;Bij huisnummer: 358;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
3-5;Bij huisnummer: 386;Saval;BSH 20 m;Water;1985;2015;42 l/min;a;;;
3-6;Bij huisnummer: 394;saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
4-1;Bij huisnummer: 465;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
4-2;Bij huisnummer: 475;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
4-3;Bij huisnummer: 450;Saval;BSH 20 m;Water;1985;2015;42 l/min;a;;;
4-4;Bij huisnummer: 458;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
4-5;Bij huisnummer: 486;Saval;BSH 20 m;Water;1985;2015;40 l/min;a;;;
4-5a;Ketelhuis 4e verdieping;BCO;EC5;CO2;2013;;;a;;;
5-1;Bij huisnummer: 565;Saval;BSH 25 m;Water;;2015;38 l/min;a;;;
5-2;Bij huisnummer: 575;Saval;BSH 25 m;Water;;2015;40 l/min;a;;;
6-1;Bij huisnummer: 665;Saval;BSH 25 m;Water;;2015;36 l/min;a;;;
6-2;Bij huisnummer: 675;Saval;BSH 20 m;Water;;2015;36 l/min;a;;;
7-1;Bij huisnummer: 765;Saval;BSH 25 m;Water;;2015;36 l/min;a;;;
7-2;Bij huisnummer: 775;Saval;BSH 25 m;Water;;2015;36 l/min;a;;;
8-1;Ketelhuis 7e verdieping;Saval;Ak5;CO2;2001;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
