;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;BrabantWonen;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;Heelwijk ;;Datum:;Week 13 2015;;;;;Blusdekens;;
Adres:;Mozartlaan 2, Heesch;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
0-01;Gang kantoren BG;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
1;Gang container R.;Uro Flame;K5J;CO2;2015;;;a;;;
2;Container ruimte;BCO;EFS 9;Schuim;2015;;;a;;;
3;Gang bij keuken;Uro Flame;K5J;CO2;2015;;;a;;;
0-02;Hal onder trap;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
4;Ingang keuken;Uro Flame;K5J;CO2;2015;;;a;;;
0-10;Restaurant;Ajax;BSH 20 m;Water;2003;2015;38 l/min;a;;;
5;Bij BSH 0-10;BCO;EFS 6;Schuim;2015;;;a;;;
6;Restaurant keuken;Uro Flame;K5J;CO2;2015;;;a;;;
0-03;Gang PG afd;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
7;Gang PG afd;BCO;EFS 6;Schuim;2015;;;a;;;
0-04;Gang PG afd;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
0-05;Bij kamernummer: 25 PG;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
0-06;Bij kamernummer: 18 PG;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
0-07;Bij kamernummer: 10 PG;Ajax;BSH 20 m;Water;2003;2015;38 l/min;a;;;
0-08;Bij kamernummer: 1 PG;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
8;Huiskamer;BCO;EFS 6;Schuim;2015;;;a;;;
9;Huiskamer Korenbloem;BCO;EFS 6;Schuim;2015;;;a;;;
0-09;Bij aanleunwoning 35;Ajax;BSH 25 m;Water;;2015;28 l/min;a;;;
0-11;Bij huinummer: 9 aanleun;Ajax;BSH 25 m;Water;;2015;32 l/min;a;;;
1-01;Bij kamernummer: 123;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
10;Bij fitnessruimte;BCO;EFS 6;Schuim;2015;;;a;;;
1-02;Bij kantoor pantein;Ajax;BSH 20 m;Water;2003;2015;38 l/min;a;;;
11;Bij kantoor pantein;BCO;EFS 6;Schuim;2015;;;a;;;
1-03;Bij huisnummer: 104;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
1-04;Bij huisnummer: 108;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
1-05;Bij huisnummer: 111;Ajax;BSH 20 m;Water;2003;2015;32 l/min;a;;;
1-06;Bij huisnummer: 118;Ajax;BSH 20 m;Water;2003;2015;32 l/min;a;;;
1-07;Bij aanleunwoning 21;Ajax;BSH 25 m;Water;;2015;28 l/min;a;;;
1-09;Bij aanleunwoning 47;Ajax;BSH 25 m;Water;;2015;28 l/min;a;;;
2-09;Bij aanleunwoning 51;Ajax;BSH 25 m;Water;;2015;28 l/min;a;;;
2-09a;Gang berging en ketelhuis;Saval;Ak5;CO2;2000;;;a;;;
2-07;Bij aanleunwoning 27;Ajax;BSH 25 m;Water;;2015;28 l/min;a;;;
2-07a;Gang berging ketelhuis;Saval;Ak5;CO2;2000;;;a;;;
2-01;Bij huisnummer: 231;Ajax;BSH 20 m;Water;2003;2015;;a;;;
2-02;Bij huisnummer: 224;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
2-02a;Bij huisnummer: 2-24;BCO;EFS 6;Schuim;2015;;;a;;;
2-03;Bij huisnummer: 2-04;Ajax;BSH 20 m;Water;2003;2015;34 l/min;a;;;
2-04;Bij huisnummer: 208;Ajax;BSH 20 m;Water;2003;2015;36 l/min;a;;;
2-05;Bij huisnummer: 212;Ajax;BSH 20 m;Water;2003;2015;32 l/min;a;;;
2-06;Bij huisnummer: 219;Ajax;BSH 20 m;Water;2003;2015;32 l/min;a;;;
3-01;Bij huisnummer: 318;Ajax;BSH 20 m;Water;2003;2015;28 l/min;a;;;
12;Bij ketelhuis t.o. 313;Jockel;K5J;CO2;2015;;;a;;;
3-02;Bij huisnummer: 312;Ajax;BSH 20 m;Water;2003;2015;28 l/min;a;;;
13;Bij huisnummer: 311;BCO;EFS 6;Schuim;2015;;;a;;;
3-03;Bij huisnummer:  304;Ajax;BSH 20 m;Water;2003;2015;32 l/min;a;;;
3-04;Bij huisnummer: 308;Ajax;BSH 20 m;Water;2003;2015;32 l/min;a;;;
14;Werkplaats;Saval;PG6;Poeder;1996;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
