;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;SWB;;Naam monteur:;J. Verhagen;;;;;Slangenhaspels-water;;
Locatie:;Eleos;;Datum:;Week 27, 2015;;;;;Blusdekens;;
Adres:;Johannes Vermeerstraat, Kesteren;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Opmerkingen / Reden afkeur;;
1;Gang nr 3;BCO;EFS 6;schuim;2015;;;a;;;
2;Gang nr 3;Saval;BSH 20 m;water;2007;2012;36 l/min;a;;;
2 a;1e verd. nr. 3;Saval;BSH 20m;Water;2007;2015;28 l/min;a;;;
2b;1e verd nr. 3 overloop;Saval;BSH 20m;Water;2007;2012;28 l/min;a;;;
3;Gang nr 1;Ajax;SI2;schuim;2013;;;a;;;
4;Gang nr 58 1e verd;Ajax;SI2;schuim;2013;;;a;;;
5;Gang nr 60;Saval;BSH 20 m;water;2007;2012;32 l/min;a;;;
6;Overloop nr 60 1e verd;Saval;BSH 20 m;water;2007;2012;32 l/min;a;;;
7;Overloop nr 60 1e verd;Ajax;ES6N;schuim;2013;;;a;;;
8;Overloop nr 60 2e verd;Saval;BSH 20 m;water;2007;2012;30 l/min;a;;;
9;Ketelhok nr 60 2e verd;Ajax;ES6N;schuim;2013;;;a;;;
10;Gang nr 62;Saval;BSH 20 m;water;2007;2012;36 l/min;a;;;
11;Overloop nr 62 1e verd;Saval;BSH 20 m;water;2007;2012;36 l/min;a;;;
12;Overloop nr 62 1e verd;Ajax;ES6N;schuim;2013;;;a;;;
13;Overloop nr 62 2e verd;Saval;BSH 20 m;water;2007;2012;28 l/min;a;;;
14;Gang nr 64;Saval;BSH 20 m;water;2007;2012;32 l/min;a;;;
15;Overloop nr 64 1e verd;Saval;BSH 20 m;water;2007;2012;32 l/min;a;;;
16;Overloop nr 64 1e verd;Ajax;ES6N;schuim;2013;;;a;;;
17;Overloop nr 64 2e verd;Saval;BSH 20 m;water;2007;2012;30 l/min;a;;;
18;Ketelhok nr 64 2e verd;Ajax;ES6N;schuim;2013;;;a;;;
19;Gang nr 66 1e verd;Ajax;SI2;schuim;2013;;;a;;;
20;Gang nr 2;Ajax;SI2;schuim;2013;;;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;7x Blusdeken;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
