;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: SCW;;;Naam monteur: John Nederkoorn;;;;;;
Locatie: Herbergier;;;Datum: Oktober, 2015;;;;;;
Adres: Ambtmanstraat 24 Tiel;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;BG;terras links;vv buitenkraan;;;;JA;;
2;BG;terras rechts;vv buitenkraan;;;;JA;;
3;2e;technische ruimte;cv vulkraan;CA;;onder cv ketel;JA;;
4;zolder;ketelruimte achterzijde links;cv vulkraan;CA;;onder cv ketel;JA;;
5;zolder;ketelruimte voor rechts;cv vulkraan;CA;;onder cv ketel;JA;;
6;zolder;ketelruimteruimte voor links;cv vulkraan;CA;;onder cv ketel;JA;;
7;zolder;cv ruimte prive woning;cv vulkraan;CA;;onder cv ketel;JA;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
;;;;;;;;;
