;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Kindercrèche Sint Jan;;;Datum: April, 2015;;;;;;
Adres: Ch. Ruys de Beerenbrouckstraat 39, Valkenswaard;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
4;BG;Gang;Brandslanghaspel;EA;;in hal aan plafond;a;Ø28;cap
5;BG;Kantine;Koffieautomaat;EA;;;a;3/4;schroef
7;BG;Kantine;Vaatwasser;EA;;;a;3/4;schroef
9;BG;Gang;Brandslanghaspel;EA;;boven BSH;a;Ø22;cap
11;BG;CV ruimte;Vulkraan;CA;;gang bij BSH;a;1/2;schroef
12;BG;Gang;Watermengkraan;DA-EB;;gang bij BSH;a;1/2;schroef
13;BG;Gang;Watermengkraan;DA-EB;;gang bij BSH;a;1/2;schroef
14;BG;Gang;Brandslanghaspel;EA;EA;plafond;a;Ø22;knel
18;BG;Meterkast;Buitenkraan;EA;;in meterkast;a;Ø15;cap
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
