;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: RIBW;;;Naam monteur: Marty Gutte;;;;;;
Locatie: Grootveldschelaan;;;Datum: December, 2015;;;;;;
Adres: Grootveldschelaan 31-33, Malden;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;;Resultaat;;Montagegevens;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Vereiste beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF)
1;2e verd.;zolder links;vulkraan;EB;;;JA;3/4;schroef
2;2e verd.;zolder links;inlaatcombinatie;EA;;;JA;Ø15;knel
3;2e verd.;zolder tussenruimte;brandslanghaspel;;;;JA;;
4;2e verd.;zolder rechts;vulkraan;EB;;;JA;1/2;schroef
5;2e verd.;zolder rechts;inlaatcombinatie;EA;;;JA;Ø15;knel
6;1e verd.;hal van links naar rechts;brandslanghaspel;;;;JA;;
7;B.G.;woonkamer;brandslanghaspel;;;;JA;;
8;B.G.;keuken;boiler inlaatcombinatie;;;in keukenkast;JA;Ø15;knel
9;B.G.;keuken;vaatwasser;DA-EB;;;JA;1/2;schroef
10;B.G.;washok;wasmachine;EB;;;JA;;
11;B.G.;buiten;buitenkraan;EB;;buitenkraan;JA;;
12;B.G.;hal;watermeter;EB;;;JA;;
