;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Gemeente Veghel;;;Naam monteur: M. Gutte;;;;;;
Locatie: MFC de Magneet;;;Week: 4 2015;;;;;;
Adres: De Dintel, Veghel;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Wijkgebouw;Brandslanghaspel 1;;;a;;;
2;BG;Gang bij wc;Brandslanghaspel 2;;;a;;;
3;BG;Gang bij podium;Brandslanghaspel 3;;;a;;;
4;BG;Gang;Brandslanghaspel 4;;;a;;;
5;BG;Gang bij zijdeur;Brandslanghaspel 5;;;a;;;
6;BG;Gang bij ingang;Brandslanghaspel 6;;;a;;;
7;BG;Gang;Brandslanghaspel 7;;;a;;;
8;BG;In klas;Brandslanghaspel 8;;;a;;;
9;BG;In klas;Brandslanghaspel 9;;;a;;;
10;BG;;Buitenkraan;;;?;;;
Keerklep:;;Opmerking:;;;;;;;
10;;Binnenwerk kraan niet goed.;;;;;;;
