;;;;;;;;;FOR 019: BCO Onderhoudsrapport;;
;;;;;;;;;Versie 04;;
;;Onderhoudsrapport;;;;;;;;;
;;Bco Brandpreventie;;;;;;;Blusmaterialen:;;
;;Galliershof 22;;;;;;;Schuimblussers;;
;;5349 BV Oss;;;;;;;Poederblussers;;
;;;;;;;;;Koolstofblussers;;
Klant:;Oosterpoort;;Naam monteur:;J. Nederkoorn;;;;;Slangenhaspels-water;;
Locatie:;-;;Datum:;November, 2015;;;;;Blusdekens;;
Adres:;Seringenstraat 19, Den Bosch;;;;;;;;;;
Pos.;Locatie;Merk;Type;Blusstof;Fabr. Jr;Laatst afgeperst in:;Debietmeting (l/min);Goed- of afgekeurd;Reden afkeur;;
1;Trappenhal begange grond;Ansul;BSH 25m;Water;1972;2012;36 l/min;a;;;
2;Keuken begane grond;Paraat;CO2  2kg;CO2;1999;;;a;;;
3;Kelder;NL safe;FM6-B;Schuim;2012;;;a;;;
4;Kelder ;Ajax;MC 2;CO2;2012;;;a;;;
5;Kelder;Noha;BSH 20m;Water;2005;2013;32 l/min;a;;;
6;Overloop 1e verdieping;NL safe;FM6-B;Schuim;2012;;;a;;;
7;Overloop 1e verdieping;Noha;BSH 20m;Water;2005;2013;30 l/min;a;;;
8;Overloop 2e verdieping;Chubb;EHF 6;Schuim;2001;;;a;;;
9;Overloop 2e verdieping;Noha;BSH 20m;Water;2005;2013;30 l/min;a;;;
  Ev. Opmerkingen:;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
