;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Kemkens - Neynselstichting;;;Naam monteur: M. Gutte;;;;;;
Locatie: Eemwijk;;;Week 30, 2015;;;;;;
Adres: Eemweg 114, Den Bosch;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;BG;Hal naast lift;Brandslanghaspel;;;a;;;
2;BG;Grand café;Koffiezetautomaat;DAEB;;a;3/4;Schroef;
3;BG;Watermeter;MK;EA;;a;Ø15;Knel;
4;BG;Spoelkeuken;Knijpdouche koudwater;-;;a;1/4;;
5;BG;Spoelkeuken;Knijpdouche warmwater;-;;a;1/4;;
6;BG;Spoelkeuken;Wasbak knie bed. Koudwater;-;;a;1/4;;
7;BG;Spoelkeuken;Wasbak knie bed. Warmwater;-;;a;1/4;;
8;BG;Zitruimte 0.19;Brandslanghaspel;EB;;a;Ø28;Knel;
9;BG;Gang naast schache;Brandslanghaspel;;;a;;;
10;BG;Oefenruimte;Brandslanghaspel;;;a;;;
11;BG;Ontmoetingsruimte;Koffiezetautomaat;EA;;a;3/4;Schroef;
12;BG;Computerruimte;Brandslanghaspel;;;a;;;
13;BG;Computerruimte;Koffiezetautomaat;DAEB;;×;3/4;Schroef;
14;BG;Gang nabij kapel;Brandslanghaspel;;;a;;;
15;1e verd.;Gang naast lift;Brandslanghaspel;EB;;;Ø22;Knel;
16;1e verd.;Gang bij zusterpost;Brandslanghaspel;EB;;;Ø22;Knel;
17;1e verd.;Woonkamer 1.12;Koffie/theeautomaat;DAEB;;;3/4;Schroef;
18;1e verd.;Gang bij 1.44;Brandslanghaspel;;;a;;;
19;1e verd.;Woonkamer 1.57;Koffiezetautomaat;DAEB;;a;3/4;Schroef;
20;2e verd.;Gang naast lift;Brandslanghaspel;;;;;;
21;2e verd.;Gang bij zusterpost;Brandslanghaspel;;;;;;
22;2e verd.;Huiskamer 2.12;Koffiezetautomaat;DAEB;;;3/4;Schroef;
23;2e verd.;Gang bij 2.44;Brandslanghaspel;EA;;a;Ø22;Knel;
24;2e verd.;Huiskamer 2.57;Koffiezetautomaat;DAEB;;a;3/4;Schroef;
25;3e verd.;Gang naast lift;Brandslanghaspel;;;;;;
26;3e verd.;Gang naar zusterpost;Brandslanghaspel;;;;;;
27;3e verd.;Huiskamer 3.12;Koffiezetautomaat;DAEB;;;3/4;Schroef;
28;3e verd.;Gang naast 3.44;Brandslanghaspel;;;a;;;
29;3e verd.;Huiskamer 3.57;Koffiezetautomaat;EA;;a;3/4;Schroef;
30;4e verd.;Gang naast lift;Brandslanghaspel;;;;;;
31;4e verd.;Gang naast zusterpost;Brandslanghaspel;;;;;;
32;4e verd.;Huiskamer 4.12;Koffiezetautomaat;DAEB;;;3/4;Schroef;
33;4e verd.;Gang naast 4.44;Brandslanghaspel;;;a;;;
34;4e verd.;Huiskamer 4.57;Koffiezetautomaat;;;a;;;
35;5e verd.;Gang naast lift;Brandslanghaspel;;(geen waterdruk);?;;;
36;5e verd.;Wasruimte;Wasmachine 3x;;;a;3/4;Schroef;
37;5e verd.;Ketelhuis;Uitstortgootsteen koudwater;EA;;a;Ø15;Knel;
38;5e verd.;Ketelhuis;Uitstortgootsteen warmwater;EA;;a;;;
39;5e verd.;Ketelhuis;CV-vulkraan;CA;;a;;;
39a;5e verd.;Ketelhuis;CV-vulkraan;CA;;a;;;
40;5e verd.;Technische ruimte;Aanvoer boiler;;;a;;;
41;5e verd.;Technische ruimte;Retour;EA;;×;Ø35;Sol;
42;5e verd.;Technische ruimte;TSA;EA;;a;Ø35;Sol;
43;5e verd.;Technische ruimte;Ontharder;;;a;;;
44;5e verd.;Technische ruimte;Mengventiel koudwater;;;a;;;
45;5e verd.;Technische ruimte;Mengventiel warmwater;;;×;Ø28;Knel;
46;5e verd.;Technische ruimte;Ontharder suppletie midden ketelklok;;;a;;;
47;5e verd.;Technische ruimte;RAM w.w. ontharder;;;a;;;
48;BG;Voor w gang;Buitenkraan;EA;;a;Ø15;Knel;
49;BG;Achter w gang;Buitenkraan vorstkraan;;;a;;;
50;BG;Tuin dagbesteding;Buitenkraan;EA;;a;Ø15;Knel;
51;5e verd.;Technische ruimte;Grote ontharder;CA;;a;;;
52;5e verd.;Technische ruimte;Ontharder midden;;;a;;;
Keerklep:;;Opmerking:;;;;;;;
;;BA klep tandarts: zit geen afsluiter na klep dus kan niet worden getest.;;;;;;;
;;Op de grijs gekleurde keerkleppen zit geen druk op de leidingen vanwege de verbouwing (keerkleppen zijn niet getest).;;;;;;;
