;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Cello;;;Naam monteur: M. Gutte;;;;;;
Locatie: Nr. 1304500;;;Week 9 2015;;;;;;
Adres: Reelaan 2, Rosmalen;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;B.G.;Huifbed hal;Boiler;EA;In keukenkast;a;Ø15;Knel;
2;B.G.;Binnen volière;Brandslanghaspel;EA;Onder haspel;a;Ø22;Knel;
3;B.G.;Binnen volière;Buitenkraan;EA;CV kast;a;Ø15;Knel;
4;B.G.;Keuken manege;Toevoer koudwater;EA;Naast keuken;a;Ø15;Knel;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
