;;;Onderhoudsrapport;;;;;;
;;;;;;;;;
;;;BCO Brandpreventie;;;;;;
;;;Galliershof 22;;;;;;
;;;5349 BV Oss;;;;;;
;;;;;;;;;
Klant: Cello;;;Naam monteur: M. Gutte;;;;;;
Locatie: Nr. 1306000;;;Week 7 2015;;;;;;
Adres: Waterkant 1-3-5, Rosmalen;;;;;;;;;
;;;;;;;;;
Locatiegegevens;;;;Beveiliging;Resultaat;;Montagegevens;;
Nr.;Etage;Ruimte;Toestel;Huidige beveiliging;Plaats beveiliging;Drukvast;Diameter;Soort fitting (CAP/KNEL/SCHROEF);
1;B.G.;Ketelhok;Watermeter;EA;;a;Ø28;Knel;
2;B.G.;Ketelhok;Inlaatcombinatie;EA;Grote boiler;a;Ø22;Knel;
3;B.G.;Ketelhok;Circulatieleiding;EA;Grote boiler;a;Ø22;Knel;
4;B.G.;Ketelhok;Circulatieleiding;EA;Kleine boiler;a;Ø15;Knel;
5;B.G.;Ketelhok;Vulkraan;EA;Plafond;a;Ø15;Knel;
6;B.G.;Ketelhok;Wasmachinekraan kw;EA;Plafond;a;Ø15;Knel;
7;B.G.;Ketelhok;Wasmachinekraan ww;EA;Plafond;a;Ø15;Knel;
8;B.G.;Kamer nr. 1;Buitenkraan;EA;Plafond kamer boven deur;a;Ø15;Knel;
9;B.G.;Gang bij nr. 1;Brandslanghaspel;EA;Plafond;a;Ø22;Knel;
10;B.G.;Kamer nr. 5;Buitenkraan;EA;Plafond boven eettafel;a;Ø15;Knel;
11;B.G.;Gang bij nr. 5;Brandslanghaspel;EA;Plafond;a;Ø22;Knel;
;;;;;;;;;
Keerklep:;;Opmerking:;;;;;;;
;;;;;;;;;
